"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.670881870E2,1.162271447E0,-2.018175253E-1,-1.074319457E0
1.670982580E2,1.070926975E0,-1.589184044E-1,-1.578685076E0
1.671083280E2,9.180033557E-1,-6.841417730E-2,-1.994782298E0
1.671183980E2,6.580845335E-1,1.020223649E-1,-2.217808551E0
1.671284690E2,4.769457594E-1,3.200882792E-1,-2.388166010E0
1.671385390E2,3.947743993E-1,4.596959616E-1,-2.443061424E0
1.671486090E2,3.600206691E-1,6.465675652E-1,-2.381947496E0
1.671586790E2,2.890328398E-1,8.103568465E-1,-2.126373301E0
1.671687500E2,2.099853547E-1,8.632782412E-1,-1.982951626E0
1.671788200E2,2.754499041E-1,8.511919002E-1,-1.958545348E0
1.671888900E2,3.736225352E-1,7.964099215E-1,-1.857829982E0
1.671989610E2,4.697098301E-1,6.683408421E-1,-1.657963965E0
1.672090310E2,3.830363332E-1,5.588844734E-1,-1.330125201E0
1.672191010E2,3.459790923E-1,5.143164110E-1,-9.300534439E-1
1.672291720E2,4.683107375E-1,4.385606159E-1,-6.754066175E-1
1.672392420E2,4.929981937E-1,3.641989432E-1,-5.842812699E-1
1.672493120E2,4.121388756E-1,2.941237181E-1,-3.695878834E-1
1.672593820E2,3.358455753E-1,2.826874414E-1,-1.924985254E-1
1.672694530E2,2.119984780E-1,3.368930309E-1,-1.455705267E-1
1.672795230E2,8.287858084E-2,3.960143745E-1,-9.167264700E-2
1.672895930E2,1.475990720E-2,4.759427427E-1,-3.223219156E-2
1.672996640E2,-8.743173458E-2,5.475306424E-1,1.190317690E-2
1.673097340E2,-1.696858328E-1,6.577391092E-1,9.255733073E-2
1.673198040E2,-2.241869990E-1,7.761379172E-1,2.129807371E-1
1.673298750E2,-2.599544171E-1,8.691067457E-1,4.357058591E-1
1.673399450E2,-2.690672296E-1,9.365093547E-1,8.785570157E-1
1.673500150E2,-2.652747256E-1,1.052547934E0,1.409756092E0
1.673600860E2,-2.484573293E-1,1.223304027E0,1.635317699E0
1.673701560E2,-1.044685476E-1,1.315304264E0,1.684872851E0
1.673802260E2,8.328364670E-2,1.346967667E0,1.791463500E0
1.673902960E2,1.833285563E-1,1.311716558E0,2.077125127E0
1.674003670E2,1.020908504E-1,1.227989108E0,2.447548578E0
1.674104370E2,-5.514691807E-2,1.066294153E0,2.562449874E0
1.674205070E2,-1.801440165E-1,6.971199605E-1,2.598092161E0
1.674305780E2,-1.755942249E-1,2.812303153E-1,2.448020448E0
1.674406480E2,-2.342876255E-1,-7.858584747E-2,2.038911234E0
1.674507180E2,-1.428834388E-1,-3.984250353E-1,1.437429795E0
1.674607890E2,9.857967049E-2,-6.120264544E-1,8.135763234E-1
1.674708590E2,-3.588845551E-2,-6.882814555E-1,4.590982300E-1
1.674809290E2,-4.681888962E-1,-6.333166051E-1,4.508565795E-1
1.674909990E2,-8.344891825E-1,-4.748864432E-1,4.355924231E-1
1.675010700E2,-8.123330592E-1,-3.757986496E-1,3.394454867E-1
1.675111400E2,-4.942088597E-1,-3.134164600E-1,1.782260567E-1
1.675212100E2,-1.511808570E-1,-2.509047545E-1,4.097027063E-2
1.675312810E2,5.779906891E-2,-1.842961974E-1,1.036535919E-2
1.675413510E2,1.828979820E-1,-9.863697320E-2,4.220344841E-2
1.675514210E2,2.102445325E-1,-1.211217101E-1,-1.603423476E-2
1.675614920E2,2.446541541E-1,-1.944098340E-1,-8.372394204E-2
1.675715620E2,2.877778081E-1,-3.088114853E-1,-2.701559812E-1
1.675816320E2,2.744541232E-1,-4.073269826E-1,-4.460566002E-1
1.675917030E2,2.080135274E-1,-4.375740445E-1,-7.482161468E-1
1.676017730E2,1.851117378E-1,-4.775689995E-1,-1.060655683E0
1.676118430E2,2.304579185E-1,-4.469749054E-1,-1.233032185E0
1.676219130E2,3.280969913E-1,-3.376103380E-1,-1.394714130E0
1.676319840E2,4.110740977E-1,-2.389780426E-1,-1.593580858E0
1.676420540E2,5.417731085E-1,-1.433332358E-1,-1.876270346E0
1.676521240E2,6.585033403E-1,-8.298397690E-2,-2.115488709E0
1.676621950E2,7.739099088E-1,9.291664213E-3,-2.364026949E0
1.676722650E2,7.949713603E-1,7.141116768E-2,-2.564370099E0
1.676823350E2,7.647169894E-1,1.860806215E-1,-2.564439096E0
1.676924060E2,8.025920364E-1,2.916537081E-1,-2.371420169E0
1.677024760E2,8.678053017E-1,3.902189067E-1,-1.955379081E0
1.677125460E2,9.323945960E-1,4.791829772E-1,-1.624599752E0
1.677226160E2,1.076495425E0,4.941666135E-1,-1.584187306E0
1.677326870E2,1.145535254E0,4.134193428E-1,-1.639458112E0
1.677427570E2,1.099819530E0,3.792983544E-1,-1.539746713E0
1.677528270E2,9.938123605E-1,3.984645040E-1,-1.356304940E0
1.677628980E2,8.985330047E-1,4.133352891E-1,-1.029077210E0
1.677729680E2,8.395639079E-1,5.101184025E-1,-4.628550661E-1
1.677830380E2,8.685375924E-1,6.778280957E-1,1.052147985E-1
1.677931090E2,1.100295493E0,7.963413629E-1,4.448555821E-1
1.678031790E2,1.363679741E0,8.214770812E-1,6.794224852E-1
1.678132490E2,1.555348692E0,8.292699578E-1,9.342195851E-1
1.678233200E2,1.571486423E0,8.148836146E-1,1.197816744E0
1.678333900E2,1.538906468E0,7.863579731E-1,1.348835122E0
1.678434600E2,1.412277704E0,7.259191056E-1,1.496437556E0
1.678535300E2,1.182769447E0,7.072131318E-1,1.684123238E0
1.678636010E2,8.398942025E-1,8.339202484E-1,1.479802812E0
1.678736710E2,5.220306426E-1,1.053076522E0,9.558174455E-1
1.678837410E2,1.602833638E-1,1.071941248E0,6.055592877E-1
1.678938120E2,-3.434935872E-1,1.146729037E0,5.881924725E-1
1.679038820E2,-7.523497628E-1,1.245499619E0,6.779700369E-1
1.679139520E2,-1.032510403E0,1.128708795E0,1.234969368E0
1.679240230E2,-1.009983566E0,8.538532604E-1,2.498072029E0
1.679340930E2,-7.427875918E-1,6.268466610E-1,3.594013320E0
1.679441630E2,-4.078739531E-1,2.583453365E-1,3.783253192E0
1.679542340E2,1.094079830E-1,-3.943033330E-1,3.550399523E0
1.679643045E2,8.709198211E-1,-1.033021011E0,2.956462746E0
1.679743745E2,1.589804726E0,-1.311233871E0,2.272951888E0
1.679844445E2,1.789712843E0,-1.186825587E0,2.154665639E0
1.679945155E2,1.548458480E0,-9.702799487E-1,2.379537274E0
1.680045855E2,1.062362486E0,-7.227826591E-1,2.411678833E0
1.680146555E2,7.996288137E-1,-5.118994644E-1,2.106700344E0
1.680247265E2,1.043498564E0,-3.479865146E-1,1.492320532E0
1.680347965E2,1.174120172E0,-1.822056717E-1,1.138280395E0
1.680448665E2,1.175748768E0,-1.410678783E-1,9.463777006E-1
1.680549375E2,1.064911433E0,-1.873417197E-1,5.599679625E-1
1.680650075E2,9.679935412E-1,-3.229140924E-1,7.436956644E-2
1.680750775E2,9.482306101E-1,-4.458494626E-1,-3.368499076E-1
1.680851475E2,1.092685050E0,-5.604759394E-1,-7.706460661E-1
1.680952185E2,1.240081589E0,-6.368063696E-1,-1.433362471E0
1.681052885E2,1.119623684E0,-7.026835862E-1,-2.015898932E0
1.681153585E2,8.197641394E-1,-6.315238488E-1,-2.357424273E0
1.681254295E2,5.271975713E-1,-4.598664080E-1,-2.675701670E0
1.681354995E2,2.393151346E-1,-1.985660349E-1,-2.998517675E0
1.681455695E2,2.391291931E-3,-5.394319564E-2,-3.168812569E0
1.681556405E2,-2.347922402E-1,1.519055463E-1,-3.258366770E0
1.681657105E2,-4.463445025E-1,3.683200608E-1,-3.381150112E0
1.681757805E2,-5.662637327E-1,5.036810566E-1,-3.513263272E0
1.681858515E2,-5.994711667E-1,5.760269018E-1,-3.468692871E0
1.681959215E2,-7.216216944E-1,7.141031983E-1,-3.172916145E0
1.682059915E2,-7.149256092E-1,8.272887750E-1,-3.013526309E0
1.682160615E2,-6.141600303E-1,8.283756262E-1,-2.793519557E0
1.682261325E2,-5.354261021E-1,8.998616382E-1,-2.324741262E0
1.682362025E2,-4.312686995E-1,1.021743048E0,-2.022693397E0
1.682462725E2,-3.753169122E-1,1.029645341E0,-1.865456505E0
1.682563435E2,-3.163556360E-1,1.090551547E0,-1.631652079E0
1.682664135E2,-3.383619245E-1,1.149221485E0,-1.333105527E0
1.682764835E2,-3.467507055E-1,1.155312091E0,-9.891296178E-1
1.682865545E2,-3.691636679E-1,1.126194492E0,-6.269869941E-1
1.682966245E2,-4.091209084E-1,1.123820888E0,-2.192629856E-1
1.683066945E2,-4.570834257E-1,1.109327175E0,1.735324967E-1
1.683167655E2,-4.931032974E-1,9.915614017E-1,6.978511548E-1
1.683268355E2,-4.530936512E-1,9.037427276E-1,1.184396215E0
1.683369055E2,-2.253011128E-1,8.708280198E-1,1.459932804E0
1.683469755E2,-5.954168536E-2,8.219825730E-1,1.731155902E0
1.683570465E2,3.076731786E-2,7.929229344E-1,2.064624365E0
1.683671165E2,2.296669364E-2,7.872243842E-1,2.488801854E0
1.683771865E2,-3.124072306E-2,9.125892726E-1,2.888588267E0
1.683872575E2,-1.623947203E-2,1.118113640E0,2.958841978E0
1.683973275E2,3.368193559E-2,1.313768493E0,2.895229535E0
1.684073975E2,5.231788896E-2,1.471602239E0,2.927737715E0
1.684174685E2,-6.860296927E-2,1.542052563E0,3.120847859E0
1.684275385E2,-2.331899569E-1,1.509731347E0,3.488438333E0
1.684376085E2,-2.795319915E-1,1.367826148E0,3.903486564E0
1.684476795E2,-7.988626823E-2,9.931586418E-1,4.118027923E0
1.684577495E2,2.517216837E-1,5.711447690E-1,3.753158158E0
1.684678195E2,3.827404641E-1,1.509180247E-1,3.003402439E0
1.684778895E2,6.169579960E-1,-1.406709985E-1,2.103535831E0
1.684879605E2,5.996356928E-1,-3.369132037E-1,1.444630056E0
1.684980305E2,1.182710463E-1,-2.946382731E-1,1.402169330E0
1.685081005E2,-4.738544827E-1,-1.219751112E-1,1.370579748E0
1.685181715E2,-8.233901440E-1,-1.241961761E-1,1.210478305E0
1.685282415E2,-7.807984404E-1,-1.442284445E-1,1.154536824E0
1.685383115E2,-4.304742090E-1,-1.409348541E-1,1.008240657E0
1.685483825E2,1.348975309E-1,-2.118226960E-1,8.406489319E-1
1.685584525E2,6.113912275E-1,-2.718078196E-1,7.234192747E-1
1.685685225E2,8.384829770E-1,-3.307161784E-1,5.208132523E-1
1.685785935E2,8.792943496E-1,-3.824925421E-1,2.302779704E-1
1.685886635E2,8.192942425E-1,-4.398299003E-1,9.073124528E-3
1.685987335E2,6.982981744E-1,-4.942066669E-1,-3.338871235E-1
1.686088035E2,5.772277737E-1,-5.998917277E-1,-7.165575671E-1
1.686188745E2,4.826139772E-1,-6.795809448E-1,-1.072507405E0
1.686289445E2,4.614543656E-1,-7.636859791E-1,-1.378383442E0
1.686390145E2,5.960156085E-1,-8.233103295E-1,-1.715483610E0
1.686490855E2,6.568123987E-1,-8.330064748E-1,-1.925533723E0
1.686591555E2,7.251238842E-1,-7.867264938E-1,-2.074969844E0
1.686692255E2,9.552401792E-1,-6.985310398E-1,-2.313771300E0
1.686792965E2,1.153676698E0,-5.464670339E-1,-2.505645928E0
1.686893665E2,1.191870784E0,-3.092298536E-1,-2.577965460E0
1.686994365E2,1.123888570E0,-1.685766891E-2,-2.508991120E0
1.687095075E2,1.057410479E0,2.659161651E-1,-2.412832489E0
1.687195775E2,9.763688006E-1,4.483522171E-1,-2.328516809E0
1.687296475E2,9.508283088E-1,5.317266418E-1,-2.281639096E0
1.687397185E2,8.457128399E-1,5.944428536E-1,-2.141076125E0
1.687497885E2,7.647259064E-1,5.532508273E-1,-2.028653464E0
1.687598585E2,7.874723062E-1,4.618934914E-1,-2.050505093E0
1.687699285E2,8.212791529E-1,3.200474949E-1,-1.959255200E0
1.687799995E2,8.848939356E-1,1.729960147E-1,-1.757487668E0
1.687900695E2,9.021628831E-1,-5.284421146E-2,-1.516309903E0
1.688001395E2,8.261137039E-1,-2.456238417E-1,-1.177587132E0
1.688102105E2,7.276913235E-1,-3.556226858E-1,-8.616819513E-1
1.688202805E2,6.984430392E-1,-3.808250624E-1,-7.780275911E-1
1.688303505E2,7.316294964E-1,-3.597673385E-1,-6.571925408E-1
1.688404215E2,8.002057146E-1,-2.869453838E-1,-4.752026314E-1
1.688504915E2,7.195366504E-1,-1.259396696E-1,-1.632577693E-1
1.688605615E2,4.838837001E-1,8.006650865E-2,2.406322199E-1
1.688706325E2,3.154074369E-1,2.624385336E-1,5.065127170E-1
1.688807025E2,2.744998046E-1,4.258307889E-1,7.092280823E-1
1.688907725E2,2.688372879E-1,7.591808456E-1,7.836263001E-1
1.689008435E2,2.989997844E-1,1.117676561E0,5.733124781E-1
1.689109135E2,2.756309485E-1,1.204309931E0,4.963555187E-1
1.689209835E2,7.529408433E-2,1.286343005E0,6.383153898E-1
1.689310535E2,-9.106219769E-2,1.398824869E0,8.230359489E-1
1.689411245E2,-2.590107496E-1,1.348732065E0,1.474573063E0
1.689511945E2,-5.580150656E-1,1.132146958E0,2.555388776E0
1.689612645E2,-7.724689355E-1,8.222598772E-1,3.659200419E0
1.689713393E2,-4.904460302E-1,4.050958313E-1,4.138233562E0
1.689814093E2,2.442572013E-2,-1.780414309E-1,3.879138173E0
1.689914793E2,6.447918389E-1,-7.901170749E-1,3.292421538E0
1.690015503E2,1.395775254E0,-1.268826793E0,2.521133448E0
1.690116203E2,1.725351810E0,-1.303577234E0,2.149004365E0
1.690216903E2,1.448868556E0,-1.162334159E0,2.315948803E0
1.690317613E2,1.006705617E0,-1.061193919E0,2.435993310E0
1.690418313E2,6.168138622E-1,-8.339895380E-1,2.227970427E0
1.690519013E2,7.277720882E-1,-6.089526462E-1,1.819964583E0
1.690619713E2,1.110169759E0,-4.226307540E-1,1.383964609E0
1.690720423E2,1.288369942E0,-1.942919395E-1,1.219154404E0
1.690821123E2,1.330601457E0,-3.663368315E-2,1.128517299E0
1.690921823E2,1.270445595E0,5.793618612E-2,9.659120786E-1
1.691022533E2,1.258947776E0,1.147521919E-1,5.960505456E-1
1.691123233E2,1.426971172E0,7.466251194E-2,9.685211062E-2
1.691223933E2,1.622064984E0,3.256168216E-2,-4.420530117E-1
1.691324643E2,1.634464736E0,6.713334471E-3,-9.494246846E-1
1.691425343E2,1.451768629E0,-5.061335251E-2,-1.463011948E0
1.691526043E2,1.248847296E0,-2.370051920E-2,-2.026275986E0
1.691626753E2,1.029577586E0,4.369770437E-2,-2.532437870E0
1.691727453E2,8.183280632E-1,1.368495508E-1,-2.913144234E0
1.691828153E2,6.495456983E-1,2.273324355E-1,-2.950744754E0
1.691928863E2,5.571210994E-1,3.932797779E-1,-2.979124800E0
1.692029563E2,4.918297738E-1,5.700605491E-1,-2.957363217E0
1.692130263E2,4.718277647E-1,8.617334068E-1,-2.868783163E0
1.692230963E2,3.650925440E-1,1.078980565E0,-3.040412976E0
1.692331673E2,2.909556967E-1,1.088644258E0,-2.967437385E0
1.692432373E2,3.458629520E-1,1.175697605E0,-2.707465500E0
1.692533073E2,3.361361088E-1,1.164970303E0,-2.500341334E0
1.692633783E2,3.142917882E-1,1.093272475E0,-2.456884827E0
1.692734483E2,2.501501714E-1,1.047354729E0,-2.373560250E0
1.692835183E2,1.734922971E-1,9.797182319E-1,-2.053947349E0
1.692935893E2,1.450977793E-1,9.814899382E-1,-1.639704865E0
1.693036593E2,6.982218683E-2,9.607418244E-1,-1.082224892E0
1.693137293E2,-7.693327814E-3,9.559036919E-1,-6.266244668E-1
1.693238003E2,8.360129669E-2,9.348531309E-1,-2.789671504E-1
1.693338703E2,1.522338675E-1,9.356368040E-1,1.084693587E-1
1.693439403E2,1.454154293E-1,9.529865161E-1,5.111285090E-1
1.693540113E2,4.726596773E-2,1.029724643E0,8.335270232E-1
1.693640813E2,-7.052721485E-2,1.044647761E0,1.048460730E0
1.693741513E2,-2.194484885E-1,1.010051979E0,1.076271257E0
1.693842223E2,-2.626819240E-1,1.042849450E0,1.097407773E0
1.693942923E2,-3.593896084E-1,1.117579059E0,1.256552610E0
1.694043623E2,-5.917576660E-1,1.234757991E0,1.518152946E0
1.694144323E2,-7.855554427E-1,1.341135216E0,1.897134966E0
1.694245033E2,-7.915217954E-1,1.455827182E0,2.282054248E0
1.694345733E2,-6.114348623E-1,1.662479770E0,2.428479638E0
1.694446433E2,-3.117862563E-1,1.740609680E0,2.398217373E0
1.694547143E2,-1.511609034E-1,1.802447202E0,2.651042207E0
1.694647843E2,-2.448286204E-1,1.902111969E0,3.087289519E0
1.694748543E2,-4.251234220E-1,1.848045544E0,3.515246648E0
1.694849253E2,-4.647608198E-1,1.674824119E0,3.686863012E0
1.694949953E2,-3.732628584E-1,1.300765747E0,3.786375021E0
1.695050653E2,-2.218106174E-1,8.809988129E-1,3.681211678E0
1.695151363E2,-1.050066376E-1,4.443006814E-1,3.278766536E0
1.695252063E2,1.648273082E-1,3.708611146E-2,2.513764787E0
1.695352763E2,3.801384531E-1,-2.968572915E-1,1.732100812E0
1.695453473E2,2.192587464E-1,-3.707710674E-1,1.279121109E0
1.695554173E2,-1.629540065E-1,-2.486692178E-1,1.034562483E0
1.695654873E2,-4.572845699E-1,-1.966554572E-1,1.008979161E0
1.695755583E2,-5.659294912E-1,-1.827117482E-1,8.223968482E-1
1.695856283E2,-4.116296563E-1,-2.120809968E-1,5.095374817E-1
1.695956983E2,-6.711214855E-2,-2.413618062E-1,2.013699210E-1
1.696057683E2,1.886196287E-1,-2.904417264E-1,-9.973595738E-2
1.696158393E2,1.703381628E-1,-3.730757475E-1,-2.365356606E-1
1.696259093E2,1.287711838E-1,-4.804217099E-1,-3.572701389E-1
1.696359793E2,1.980665365E-1,-6.019391303E-1,-5.883626264E-1
1.696460503E2,1.801756646E-1,-6.885309854E-1,-7.716570497E-1
1.696561203E2,4.527162865E-2,-7.527401376E-1,-1.041156973E0
1.696661903E2,-9.988126069E-2,-8.548983040E-1,-1.317493461E0
1.696762613E2,-1.867711776E-1,-9.200269309E-1,-1.514783780E0
1.696863313E2,-1.385100138E-1,-8.867976429E-1,-1.611790842E0
1.696964013E2,1.012083594E-1,-8.457981361E-1,-1.699980887E0
1.697064723E2,3.677892067E-1,-7.228178886E-1,-1.789645600E0
1.697165423E2,4.986892156E-1,-6.221552937E-1,-1.966133865E0
1.697266123E2,6.224121326E-1,-5.160556653E-1,-2.157106851E0
1.697366833E2,7.131593847E-1,-3.867092617E-1,-2.184218636E0
1.697467533E2,7.128679740E-1,-2.427483273E-1,-2.048712922E0
1.697568233E2,6.566728695E-1,-4.338648632E-2,-2.066734625E0
1.697668943E2,5.506662118E-1,5.805875838E-2,-2.013673482E0
1.697769643E2,4.614951499E-1,1.797045252E-1,-1.889244733E0
1.697870343E2,4.038683546E-1,2.341089199E-1,-1.739217458E0
1.697971043E2,4.085736090E-1,2.584372839E-1,-1.553837333E0
1.698071753E2,5.040116436E-1,2.506561017E-1,-1.382783471E0
1.698172453E2,6.003424750E-1,2.180100735E-1,-1.302309996E0
1.698273153E2,5.960370239E-1,1.405628251E-1,-1.176470899E0
1.698373863E2,5.767260826E-1,7.657747507E-2,-9.288763994E-1
1.698474563E2,5.463256775E-1,4.563634872E-2,-6.981610572E-1
1.698575263E2,4.939129175E-1,1.161578625E-2,-5.984362096E-1
1.698675973E2,4.242325256E-1,1.469288349E-2,-5.112244034E-1
1.698776673E2,3.255908015E-1,-5.207705677E-2,-3.631395739E-1
1.698877373E2,2.919994978E-1,-7.531915426E-2,-9.644280553E-2
1.698978083E2,3.069809414E-1,-5.999827981E-2,2.206008285E-1
1.699078783E2,2.547913988E-1,-3.960553050E-2,4.973840439E-1
1.699179483E2,2.657352669E-1,-1.135236919E-3,7.175574410E-1
1.699280193E2,3.464951091E-1,1.758170038E-2,9.650560462E-1
1.699380893E2,4.588764013E-1,1.712354180E-1,1.029427459E0
1.699481593E2,6.409818663E-1,4.750912419E-1,6.453349721E-1
1.699582303E2,7.235973224E-1,6.634873608E-1,1.754135460E-1
1.699682957E2,4.117539096E-1,7.141540691E-1,1.574813050E-1
1.699783657E2,4.346264631E-2,9.025171512E-1,4.484995669E-1
1.699884367E2,-3.250277147E-2,9.891638240E-1,6.699535042E-1
1.699985067E2,-6.870617263E-2,8.569565240E-1,1.243470635E0
1.700085767E2,-1.947722152E-1,5.467107166E-1,2.106514987E0
1.700186467E2,-1.109428771E-1,-6.211643368E-2,2.704488097E0
1.700287177E2,4.621535464E-1,-6.753398131E-1,2.493171478E0
1.700387877E2,9.299729716E-1,-1.339512760E0,2.225067869E0
1.700488577E2,1.453797613E0,-1.920247547E0,1.723631705E0
1.700589287E2,1.768108989E0,-2.172314582E0,1.121793001E0
1.700689987E2,1.833149616E0,-2.191934476E0,7.320205289E-1
1.700790687E2,1.669242952E0,-1.897297811E0,6.515558249E-1
1.700891397E2,1.095014507E0,-1.359446503E0,7.503825402E-1
1.700992097E2,8.660835890E-1,-8.199737620E-1,7.732515854E-1
1.701092797E2,1.064660076E0,-3.952445886E-1,6.280096722E-1
1.701193507E2,1.240192101E0,-2.100758404E-2,7.608777076E-1
1.701294207E2,1.397241297E0,3.782869323E-1,9.082041532E-1
1.701394907E2,1.403775560E0,6.179353581E-1,8.945935893E-1
1.701495617E2,1.433909332E0,6.928289813E-1,7.449539852E-1
1.701596317E2,1.501752675E0,7.208017686E-1,4.775391787E-1
1.701697017E2,1.594973080E0,6.672978450E-1,2.938553309E-1
1.701797727E2,1.567030991E0,5.732762253E-1,-1.446016431E-3
1.701898427E2,1.468602471E0,4.490614843E-1,-4.230618399E-1
1.701999127E2,1.217244338E0,4.187898642E-1,-6.463640821E-1
1.702099837E2,9.245680247E-1,4.564206438E-1,-8.422452217E-1
1.702200537E2,5.973048464E-1,5.816231257E-1,-1.109472333E0
1.702301237E2,3.652908377E-1,7.475020556E-1,-1.481980900E0
1.702401947E2,2.205501039E-1,9.035184869E-1,-1.797944553E0
1.702502647E2,1.331424160E-1,1.022028684E0,-2.000986193E0
1.702603347E2,3.286771081E-2,1.155986933E0,-2.107503167E0
1.702704057E2,-3.847263247E-2,1.259529136E0,-2.103663300E0
1.702804757E2,-1.061809047E-1,1.322305135E0,-1.995235457E0
1.702905457E2,-2.200411038E-1,1.313176608E0,-1.912777437E0
1.703006157E2,-2.145159966E-1,1.244928492E0,-1.860649509E0
1.703106867E2,-2.268381266E-1,1.175889247E0,-1.676483266E0
1.703207567E2,-2.298886190E-1,1.123565876E0,-1.533049897E0
1.703308267E2,-1.988217775E-1,1.047722812E0,-1.369586890E0
1.703408977E2,-1.588921650E-1,9.832508272E-1,-1.197795694E0
1.703509677E2,-1.756298199E-1,9.482998265E-1,-9.904218525E-1
1.703610377E2,-2.268978412E-1,8.769323668E-1,-7.366363209E-1
1.703711087E2,-1.932140053E-1,7.803797798E-1,-6.145838803E-1
1.703811787E2,-1.775894411E-1,7.026984966E-1,-5.809471875E-1
1.703912487E2,-2.674699165E-1,6.746420941E-1,-6.489877278E-1
1.704013197E2,-4.025568972E-1,6.239074118E-1,-6.596226436E-1
1.704113897E2,-5.676828519E-1,6.165735416E-1,-4.210006964E-1
1.704214597E2,-6.476495925E-1,6.770625490E-1,-2.170416284E-1
1.704315307E2,-6.662646420E-1,6.782511418E-1,4.708762765E-3
1.704416007E2,-6.347909074E-1,7.515243553E-1,3.558416641E-1
1.704516707E2,-6.162259977E-1,7.170534110E-1,8.156748891E-1
1.704617417E2,-4.677294512E-1,5.609824544E-1,1.338728210E0
1.704718117E2,-1.854733881E-1,4.404195920E-1,1.885605426E0
1.704818817E2,7.433375224E-2,3.726873462E-1,2.227419035E0
1.704919527E2,2.111753362E-1,4.185315634E-1,2.312981926E0
1.705020227E2,3.911047599E-1,4.550414318E-1,2.320382747E0
1.705120927E2,3.525923663E-1,5.522546080E-1,2.455059326E0
1.705221637E2,7.502094626E-2,6.301193476E-1,2.728524832E0
1.705322337E2,-2.936931438E-1,7.101841021E-1,3.022730411E0
1.705423037E2,-5.252750433E-1,6.542119226E-1,3.256577522E0
1.705523747E2,-4.004721455E-1,4.352604474E-1,3.345216048E0
1.705624447E2,-6.473364741E-2,2.518495184E-1,3.260101054E0
1.705725147E2,1.798663469E-1,1.335558142E-1,2.826054050E0
1.705825857E2,3.470856048E-1,-3.691785783E-3,2.028510792E0
1.705926557E2,5.868417656E-1,-1.419119239E-2,1.023894238E0
1.706027257E2,5.380308174E-1,1.114255647E-1,4.488772970E-1
1.706127967E2,9.133204669E-3,3.223448659E-1,2.693683612E-1
1.706228667E2,-4.749308820E-1,5.095534153E-1,3.000264823E-2
1.706329367E2,-6.750100301E-1,5.627063598E-1,-3.073167908E-1
1.706430067E2,-6.932116815E-1,6.411303855E-1,-4.321022201E-1
1.706530777E2,-5.800888163E-1,6.888280240E-1,-5.429028636E-1
1.706631477E2,-3.738249951E-1,6.178726467E-1,-7.427373058E-1
1.706732177E2,-1.084923821E-1,5.031971996E-1,-8.577602237E-1
1.706832887E2,1.584784745E-1,4.124886122E-1,-7.548568296E-1
1.706933587E2,2.992313341E-1,2.662332304E-1,-6.696564656E-1
1.707034287E2,2.440514524E-1,4.083066836E-2,-5.618402410E-1
1.707134997E2,1.950301505E-1,-1.582484597E-1,-5.565730691E-1
1.707235697E2,1.656918921E-1,-3.391238898E-1,-6.285306591E-1
1.707336397E2,1.786303917E-1,-4.915333200E-1,-7.913264984E-1
